0,0,S,5,0,6679
0,1,S,0,0,1923
0,2,S,3,0,1901
0,3,O,2,0,1789
0,4,S,0,0,1147
0,5,S,1,0,1114
0,6,O,0,0,1733
0,7,S,2,0,1125
0,8,O,8,0,1620
0,9,O,5,0,1609
0,10,S,3,0,1292
0,11,O,8,0,1090
0,12,O,5,0,1765
0,13,O,6,0,1057
0,14,S,5,0,967
0,15,O,3,0,810
0,16,O,4,0,1688
0,17,S,5,0,922
0,18,S,3,0,1002
0,19,O,5,0,3127
1,0,U,5,0,3531
1,1,B,3,0,3881
1,2,B,2,0,1461
1,3,B,6,0,1968
1,4,B,5,0,1125
1,5,B,6,0,1384
1,6,B,2,0,3814
1,7,U,4,0,1688
1,8,U,2,0,1653
1,9,U,4,0,1452
1,10,U,3,0,1001
1,11,B,5,0,2059
1,12,B,3,0,1069
1,13,U,4,0,1237
1,14,B,3,0,1452
1,15,U,2,0,2115
1,16,B,0,0,2586
1,17,B,6,0,2486
1,18,U,2,0,1191
1,19,B,4,0,1902
2,0,O,1,0,4667
2,1,U,6,0,3836
2,2,O,6,0,1596
2,3,B,0,0,1384
2,4,S,5,0,1440
2,5,B,1,0,1901
2,6,S,3,0,1002
2,7,U,4,0,1440
2,8,S,1,0,1395
2,9,U,0,0,1102
2,10,S,3,0,923
2,11,U,2,0,1395
2,12,O,7,0,787
2,13,U,3,0,3533
2,14,O,6,0,968
2,15,U,1,0,2541
2,16,O,3,0,788
2,17,U,2,0,1327
2,18,S,1,0,888
2,19,B,4,0,1934
2,20,S,3,0,854
2,21,U,2,0,2914
2,22,O,5,0,877
2,23,B,0,0,1845
2,24,S,4,0,2767
2,25,U,1,0,3409
2,26,O,2,0,889
2,27,U,4,0,1114
2,28,S,4,0,1946
2,29,B,2,0,2385
2,30,O,7,0,2228
2,31,B,6,0,2835
2,32,S,1,0,1586
2,33,U,3,0,3655
2,34,O,7,0,866
2,35,B,6,0,3522
2,36,S,0,0,956
2,37,B,1,0,2295
2,38,O,1,0,844
2,39,B,2,0,1361
3,0,O,7,0,1552
3,1,B,2,0,4691
3,2,O,4,0,855
3,3,U,6,0,1047
3,4,O,1,0,1439
3,5,B,2,0,1529
3,6,O,7,0,719
3,7,U,5,0,2901
3,8,O,2,0,1125
3,9,U,2,0,1159
3,10,O,5,0,777
3,11,U,6,0,911
3,12,O,8,0,754
3,13,U,5,0,1091
3,14,S,5,0,1012
3,15,U,1,0,1868
3,16,S,2,0,889
3,17,B,5,0,1057
3,18,S,5,0,1452
3,19,B,2,0,1564
3,20,O,2,0,1305
3,21,B,3,0,3859
3,22,O,3,0,1676
3,23,U,6,0,1056
3,24,O,5,0,989
3,25,U,0,0,1125
3,26,S,3,0,1090
3,27,B,1,0,3094
3,28,O,6,0,810
3,29,U,4,0,967
3,30,S,0,0,889
3,31,B,5,0,2351
3,32,O,1,0,2779
3,33,U,1,0,6301
3,34,O,3,0,832
3,35,U,4,0,1665
3,36,S,0,0,956
3,37,B,0,0,1112
3,38,S,5,0,1541
3,39,B,3,0,1337
4,0,O,1,0,2126
4,1,O,8,0,1159
4,2,O,1,0,911
4,3,S,5,0,1001
4,4,O,7,0,1350
4,5,O,5,0,1519
4,6,O,3,0,731
4,7,O,7,0,912
4,8,S,2,0,798
4,9,O,0,0,1227
4,10,O,8,0,933
4,11,S,4,0,820
4,12,S,5,0,685
4,13,S,2,0,584
4,14,O,3,0,742
4,15,S,5,0,719
4,16,S,2,0,1305
4,17,S,3,0,990
4,18,S,4,0,1102
4,19,O,1,0,810
5,0,S,4,0,2868
5,1,U,2,0,2509
5,2,S,1,0,1765
5,3,U,0,0,1698
5,4,O,0,0,1846
5,5,B,3,0,1765
5,6,O,2,0,3194
5,7,U,0,0,1317
5,8,S,4,0,1136
5,9,B,5,0,1755
5,10,O,3,0,1204
5,11,B,3,0,2149
5,12,S,4,0,3341
5,13,U,1,0,1317
5,14,S,0,0,1248
5,15,B,0,0,1373
5,16,O,2,0,1350
5,17,U,3,0,2553
5,18,S,5,0,1101
5,19,U,0,0,1732
5,20,O,4,0,2452
5,21,U,2,1,5186
