0,0,S,5,0,1649
0,1,S,0,0,937
0,2,S,2,0,1012
0,3,S,1,0,701
0,4,O,7,0,787
0,5,O,2,0,911
0,6,S,3,0,638
0,7,S,5,0,563
0,8,S,0,0,599
0,9,S,3,0,576
0,10,S,0,0,538
0,11,S,5,0,487
0,12,O,3,0,813
0,13,O,8,0,586
0,14,S,2,0,626
0,15,S,0,0,712
0,16,S,1,0,563
0,17,S,3,0,525
0,18,O,5,0,537
0,19,O,6,0,537
1,0,B,0,0,750
1,1,B,3,0,1637
1,2,U,1,1,1537
1,3,B,2,0,674
1,4,U,3,1,1688
1,5,B,1,1,2475
1,6,B,0,0,888
1,7,U,4,1,2374
1,8,B,3,1,2075
1,9,B,1,0,1475
1,10,U,2,1,1487
1,11,U,4,0,1526
1,12,B,2,1,2150
1,13,U,1,0,1037
1,14,U,3,2,3113
1,15,U,1,0,1150
1,16,U,6,0,3062
1,17,B,5,0,2076
1,18,B,2,1,1674
1,19,U,4,0,1913
2,0,S,2,0,825
2,1,U,2,0,675
2,2,O,3,1,1450
2,3,U,4,0,975
2,4,S,1,0,650
2,5,B,2,0,1975
2,6,O,7,0,724
2,7,U,5,0,1325
2,8,S,2,0,587
2,9,B,1,0,962
2,10,O,8,0,712
2,11,U,5,1,1925
2,12,O,2,0,750
2,13,B,2,1,1300
2,14,S,4,0,675
2,15,B,4,0,1200
2,16,S,1,0,762
2,17,B,5,0,1863
2,18,S,0,0,825
2,19,B,2,0,962
2,20,S,1,0,700
2,21,B,1,0,1100
2,22,S,4,0,649
2,23,U,0,1,2276
2,24,O,8,0,775
2,25,B,1,0,1938
2,26,S,4,0,599
2,27,U,4,1,1263
2,28,O,8,0,687
2,29,B,1,1,1700
2,30,S,4,0,700
2,31,U,2,1,1275
2,32,O,2,0,788
2,33,U,3,0,1850
2,34,S,1,0,650
2,35,U,6,0,2837
2,36,S,5,0,512
2,37,B,2,0,1112
2,38,S,3,0,637
2,39,U,5,1,1463
3,0,O,3,0,875
3,1,B,2,0,587
3,2,O,4,0,463
3,3,B,5,0,437
3,4,S,1,1,1001
3,5,U,2,0,1137
3,6,S,4,0,550
3,7,U,0,0,700
3,8,O,8,1,1125
3,9,B,6,0,1375
3,10,O,3,0,450
3,11,U,4,0,1150
3,12,S,0,0,488
3,13,B,3,0,850
3,14,S,2,0,624
3,15,B,5,0,1163
3,16,O,4,1,975
3,17,B,2,1,1750
3,18,S,3,0,637
3,19,U,5,0,713
3,20,S,5,0,600
3,21,U,2,0,750
3,22,S,1,0,550
3,23,B,0,0,625
3,24,O,8,0,762
3,25,B,2,1,1324
3,26,O,4,0,575
3,27,B,1,0,649
3,28,S,0,0,750
3,29,U,0,0,1313
3,30,O,1,1,1212
3,31,U,1,1,1963
3,32,O,3,0,912
3,33,U,0,0,1300
3,34,S,5,0,587
3,35,B,5,1,1988
3,36,S,1,0,563
3,37,U,2,1,2050
3,38,O,2,0,750
3,39,U,4,1,1512
4,0,O,3,0,1724
4,1,S,5,0,912
4,2,S,4,0,475
4,3,S,2,0,387
4,4,S,1,0,475
4,5,S,2,0,475
4,6,S,5,0,450
4,7,S,2,0,374
4,8,S,5,0,451
4,9,S,1,0,512
4,10,O,5,1,2412
4,11,O,0,0,737
4,12,O,6,0,425
4,13,O,1,0,500
4,14,O,0,0,399
4,15,S,4,1,989
4,16,S,0,0,687
4,17,S,1,0,550
4,18,O,6,0,800
4,19,S,4,0,713
5,0,S,1,0,712
5,1,U,2,1,1975
5,2,O,2,0,700
5,3,B,3,1,1324
5,4,O,4,0,862
5,5,B,4,0,1326
5,6,S,1,0,712
5,7,B,6,1,2287
5,8,O,0,0,862
5,9,B,4,0,950
5,10,S,2,0,575
5,11,B,0,0,1100
5,12,S,4,0,812
5,13,B,4,0,1212
5,14,O,7,1,950
5,15,U,3,1,1625
5,16,O,4,0,937
5,17,U,5,1,3650
5,18,S,2,1,950
5,19,B,2,1,1749
5,20,O,0,0,775
5,21,U,0,0,975
5,22,S,1,1,1025
5,23,U,5,1,2963
5,24,S,4,0,2100
5,25,B,2,1,1612
5,26,S,0,0,925
5,27,B,5,1,2500
5,28,S,4,0,613
5,29,B,6,0,1600
5,30,S,1,0,575
5,31,B,3,0,1149
5,32,S,5,0,813
5,33,B,4,0,924
5,34,S,3,0,538
5,35,U,3,0,787
5,36,S,4,0,788
5,37,B,4,0,1599
5,38,S,3,0,575
5,39,U,6,1,2012
6,0,S,1,0,738
6,1,B,5,0,412
6,2,O,6,0,725
6,3,U,4,0,787
6,4,S,3,1,888
6,5,U,5,1,1437
6,6,O,2,0,663
6,7,U,3,0,962
6,8,S,0,1,1113
6,9,U,0,0,1262
6,10,S,3,0,663
6,11,U,6,0,1687
6,12,O,0,0,875
6,13,U,0,0,850
6,14,S,2,0,575
6,15,U,5,1,1463
6,16,S,1,0,787
6,17,U,4,0,2437
6,18,S,4,0,625
6,19,B,2,1,1738
6,20,S,0,0,850
6,21,U,4,0,1162
6,22,S,1,0,713
6,23,U,3,0,837
6,24,O,4,0,963
6,25,U,2,1,1238
6,26,O,2,0,774
6,27,U,0,0,1212
6,28,S,1,0,688
6,29,U,3,0,999
6,30,S,3,0,887
6,31,B,2,1,2137
6,32,S,0,0,1012
6,33,B,5,0,988
6,34,S,2,0,513
6,35,B,6,0,1025
6,36,O,7,1,1049
6,37,B,3,1,1976
6,38,S,0,0,1362
6,39,B,6,0,2875
