0,0,S,0,0,1461
0,1,O,3,0,1374
0,2,S,1,0,944
0,3,O,8,0,992
0,4,S,5,0,824
0,5,S,1,0,1056
0,6,O,3,0,728
0,7,S,4,0,624
0,8,O,6,0,648
0,9,O,8,0,944
0,10,S,5,0,504
0,11,O,2,0,776
0,12,O,3,0,984
0,13,S,5,0,512
0,14,O,7,0,624
0,15,O,2,0,1232
0,16,O,6,0,584
0,17,O,2,0,648
0,18,O,4,0,536
0,19,O,7,0,552
1,0,B,3,0,1327
1,1,U,6,0,1008
1,2,B,0,0,807
1,3,U,4,0,855
1,4,B,3,0,911
1,5,B,1,0,1296
1,6,U,6,0,816
1,7,U,1,0,848
1,8,B,0,0,728
1,9,B,2,0,832
1,10,B,0,0,1026
1,11,B,2,0,1528
1,12,U,4,0,680
1,13,B,0,0,800
1,14,B,5,0,944
1,15,U,3,0,720
1,16,B,0,0,712
1,17,U,2,0,1040
1,18,U,3,0,864
1,19,B,1,0,727
2,0,S,2,0,1144
2,1,U,5,0,3200
2,2,O,0,0,1040
2,3,U,4,0,2568
2,4,O,7,0,776
2,5,B,5,0,1296
2,6,O,0,0,800
2,7,B,4,0,1552
2,8,S,5,0,720
2,9,U,1,0,1080
2,10,O,4,0,975
2,11,U,5,0,2032
2,12,S,5,0,1064
2,13,B,0,0,1343
2,14,O,7,0,744
2,15,B,5,0,975
2,16,S,4,0,720
2,17,B,4,0,855
2,18,O,1,0,935
2,19,B,3,0,855
2,20,S,5,0,832
2,21,B,1,0,1961
2,22,S,4,0,1279
2,23,U,0,0,1120
2,24,S,2,0,776
2,25,U,3,0,736
2,26,O,1,0,712
2,27,U,6,0,1880
2,28,S,3,0,696
2,29,B,4,0,1200
2,30,O,5,0,776
2,31,U,5,0,792
2,32,O,6,0,824
2,33,U,6,0,1352
2,34,S,0,0,736
2,35,U,4,0,1784
2,36,S,2,0,624
2,37,U,0,0,1120
2,38,S,5,0,560
2,39,B,2,0,2400
3,0,S,0,0,840
3,1,B,5,0,2136
3,2,O,3,0,712
3,3,U,2,0,783
3,4,S,1,0,632
3,5,B,3,0,912
3,6,S,5,0,672
3,7,U,2,1,2568
3,8,S,1,0,1679
3,9,B,3,0,703
3,10,S,4,0,623
3,11,U,1,0,1039
3,12,S,0,0,576
3,13,U,6,0,872
3,14,S,2,0,599
3,15,U,1,0,720
3,16,O,7,0,639
3,17,B,0,0,1008
3,18,O,2,0,1344
3,19,B,4,0,1456
3,20,O,5,0,1184
3,21,U,0,0,688
3,22,S,1,0,528
3,23,B,5,0,2248
3,24,S,0,0,592
3,25,U,0,0,1008
3,26,S,5,0,592
3,27,B,4,0,592
3,28,O,7,0,744
3,29,U,0,0,712
3,30,S,1,0,480
3,31,B,1,0,752
3,32,S,0,0,592
3,33,U,0,0,1424
3,34,S,2,0,536
3,35,B,2,0,648
3,36,S,4,0,616
3,37,U,6,0,704
3,38,O,3,0,664
3,39,U,1,0,1400
4,0,O,7,0,768
4,1,O,4,0,656
4,2,O,0,0,560
4,3,S,3,0,592
4,4,S,2,0,552
4,5,S,4,0,511
4,6,S,3,0,713
4,7,S,1,0,632
4,8,S,4,0,520
4,9,S,3,0,568
4,10,O,4,0,664
4,11,S,2,0,560
4,12,S,0,0,840
4,13,S,2,0,688
4,14,S,4,0,560
4,15,S,3,0,543
4,16,O,8,0,656
4,17,O,5,0,944
4,18,S,4,0,807
4,19,O,2,0,799
5,0,S,2,0,696
5,1,U,0,0,856
5,2,S,0,0,760
5,3,B,2,0,1368
5,4,S,5,0,712
5,5,U,1,1,2112
5,6,S,2,0,776
5,7,B,4,0,1560
5,8,O,0,0,776
5,9,U,3,0,1392
5,10,S,5,0,664
5,11,U,4,0,1696
5,12,S,4,0,856
5,13,U,0,0,1584
5,14,O,5,0,624
5,15,U,6,0,952
5,16,O,8,0,1432
5,17,U,0,0,1704
5,18,O,2,0,952
5,19,B,2,0,2064
5,20,S,0,0,695
5,21,B,0,0,2065
5,22,O,3,0,712
5,23,B,1,0,3207
5,24,O,6,0,776
5,25,B,4,0,839
5,26,S,1,0,543
5,27,U,6,0,800
5,28,S,0,0,842
5,29,U,2,0,709
5,30,S,1,0,592
5,31,U,4,0,808
5,32,S,2,0,751
5,33,B,3,0,696
5,34,O,0,0,616
5,35,B,5,0,2776
5,36,S,2,0,552
5,37,U,6,0,553
5,38,O,1,0,575
5,39,B,1,0,896
6,0,O,5,0,1623
6,1,U,6,0,1216
6,2,S,3,0,752
6,3,B,1,0,1072
6,4,O,4,0,752
6,5,B,5,0,1440
6,6,O,7,0,600
6,7,B,0,0,768
6,8,S,2,0,704
6,9,B,1,0,824
6,10,O,7,0,712
6,11,U,0,1,1696
6,12,S,5,0,808
6,13,B,1,1,2168
6,14,S,0,0,1056
6,15,U,2,0,1376
6,16,S,1,0,776
6,17,B,0,0,1720
6,18,S,0,0,752
6,19,B,4,0,864
6,20,S,1,0,672
6,21,B,3,0,904
6,22,S,5,0,664
6,23,B,5,0,1879
6,24,S,4,0,593
6,25,B,4,0,760
6,26,S,3,0,704
6,27,B,2,0,1703
6,28,S,5,0,545
6,29,U,6,0,704
6,30,O,1,0,632
6,31,B,3,0,952
6,32,S,0,0,952
6,33,U,4,0,880
6,34,S,1,0,1168
6,35,U,1,0,1016
6,36,S,3,0,672
6,37,U,4,0,1632
6,38,S,0,0,624
6,39,B,3,0,1560
