0,0,S,4,1,4077
0,1,S,5,0,2359
0,2,S,0,0,1600
0,3,O,1,0,1369
0,4,O,6,0,1928
0,5,O,0,0,1287
0,6,O,3,0,1752
0,7,O,5,0,784
0,8,O,4,1,1792
0,9,O,6,0,1456
0,10,O,4,1,2192
0,11,O,0,0,448
0,12,O,6,0,4088
0,13,S,0,0,1000
0,14,O,1,0,1368
0,15,O,5,0,1184
0,16,O,3,0,960
0,17,S,0,0,1064
0,18,O,1,0,719
0,19,O,2,0,857
1,0,B,4,0,2190
1,1,U,0,0,1183
1,2,B,4,0,1112
1,3,B,5,0,1728
1,4,B,2,1,2551
1,5,U,0,0,1625
1,6,B,1,0,1464
1,7,B,2,0,1136
1,8,B,3,0,1128
1,9,U,4,0,2158
1,10,U,2,0,753
1,11,B,4,0,807
1,12,U,2,0,807
1,13,U,0,0,728
1,14,U,5,1,1465
1,15,U,0,0,847
1,16,B,2,0,936
1,17,U,5,0,704
1,18,B,4,0,864
1,19,B,2,0,1272
2,0,S,1,1,2127
2,1,B,5,0,1921
2,2,S,5,1,2479
2,3,U,3,0,2112
2,4,S,6,0,1601
2,5,U,4,0,1511
2,6,O,0,0,1887
2,7,B,1,0,1495
2,8,S,4,1,2504
2,9,B,5,0,3257
2,10,S,3,0,1175
2,11,B,0,0,944
2,12,S,4,0,1280
2,13,U,3,0,1824
2,14,S,1,0,920
2,15,B,2,0,880
2,16,S,6,0,920
2,17,U,1,0,992
2,18,O,5,0,952
2,19,U,0,0,1320
2,20,S,4,0,751
2,21,U,5,0,1320
2,22,O,1,0,1088
2,23,U,2,0,1112
2,24,O,6,0,1232
2,25,U,0,0,840
2,26,O,1,0,992
2,27,B,3,2,2312
2,28,O,2,1,2480
2,29,B,2,1,1840
2,30,S,1,0,1568
2,31,U,1,0,967
2,32,O,5,0,945
2,33,B,5,0,1200
2,34,O,3,0,2104
2,35,U,1,0,776
2,36,S,1,0,849
2,37,B,2,0,1039
2,38,O,3,0,1192
2,39,U,1,0,776
3,0,O,1,0,2400
3,1,U,2,1,1352
3,2,O,3,0,919
3,3,U,0,0,1856
3,4,O,1,0,959
3,5,U,5,0,1663
3,6,O,0,0,1135
3,7,U,3,0,1127
3,8,O,1,0,1071
3,9,B,2,0,1057
3,10,O,6,0,1526
3,11,B,0,0,1039
3,12,S,0,0,775
3,13,U,4,0,792
3,14,O,1,0,1464
3,15,U,3,0,2240
3,16,S,0,0,632
3,17,B,5,0,880
3,18,S,2,0,632
3,19,U,4,0,977
3,20,S,6,1,1223
3,21,B,0,0,2103
3,22,O,2,1,1712
3,23,U,3,0,2872
3,24,S,1,0,992
3,25,U,1,0,760
3,26,O,0,0,641
3,27,B,4,0,791
3,28,S,2,0,744
3,29,B,3,0,1096
3,30,S,6,0,1256
3,31,U,4,0,672
3,32,O,4,0,1352
3,33,U,3,0,720
3,34,O,1,0,792
3,35,U,5,0,656
3,36,S,5,0,775
3,37,U,2,0,961
3,38,S,2,0,582
3,39,B,3,0,793
4,0,O,2,0,1998
4,1,O,0,0,839
4,2,O,1,0,816
4,3,O,5,0,896
4,4,S,0,0,616
4,5,S,6,0,824
4,6,S,3,0,648
4,7,S,1,0,680
4,8,S,4,0,816
4,9,S,1,0,648
4,10,S,5,0,944
4,11,O,6,0,664
4,12,S,2,0,550
4,13,S,0,0,727
4,14,S,4,0,759
4,15,O,6,0,783
4,16,O,3,0,632
4,17,S,1,0,600
4,18,S,5,0,744
4,19,O,0,0,1136
5,0,O,3,0,2654
5,1,U,4,0,1584
5,2,O,0,0,1568
5,3,B,0,0,1376
5,4,S,6,1,3017
5,5,B,5,0,1943
5,6,O,3,0,1080
5,7,B,4,0,1384
5,8,O,1,0,1072
5,9,B,0,0,1104
5,10,S,2,0,1736
5,11,U,3,1,3640
5,12,S,0,0,1112
5,13,B,2,0,1480
5,14,O,5,0,2119
5,15,B,0,0,1007
5,16,O,2,0,1041
5,17,B,4,0,1047
5,18,O,5,0,927
5,19,B,1,0,3280
5,20,S,2,0,1031
5,21,B,3,1,2503
5,22,O,3,0,1079
5,23,U,0,0,1023
5,24,S,1,0,815
5,25,U,1,0,1576
5,26,O,5,0,1551
5,27,B,0,0,1104
5,28,O,4,0,991
5,29,B,3,0,1448
5,30,S,6,0,1192
5,31,B,2,1,2560
5,32,O,1,0,1576
5,33,B,0,0,776
5,34,S,3,0,1200
5,35,B,1,0,3031
5,36,O,1,0,959
5,37,U,2,0,2065
5,38,O,4,0,1320
5,39,U,5,0,2952
6,0,S,2,0,1239
6,1,U,4,0,1424
6,2,S,1,0,944
6,3,U,3,0,1776
6,4,O,6,0,2664
6,5,U,1,0,1336
6,6,S,5,0,857
6,7,U,3,0,1983
6,8,O,4,0,1128
6,9,B,1,0,3200
6,10,S,2,0,718
6,11,U,5,0,3298
6,12,O,0,0,808
6,13,U,2,0,2024
6,14,O,2,0,815
6,15,B,4,0,904
6,16,S,3,0,888
6,17,B,3,0,3535
6,18,O,1,0,928
6,19,U,5,1,3007
6,20,S,2,1,1200
6,21,B,3,1,3511
6,22,S,0,0,1032
6,23,U,4,0,3991
6,24,S,4,0,3537
6,25,B,1,0,2416
6,26,O,1,0,904
6,27,B,4,0,2424
6,28,O,5,1,3376
6,29,B,5,0,992
6,30,S,4,0,2392
6,31,U,3,0,5584
6,32,O,3,0,1401
6,33,B,2,0,2919
6,34,S,6,0,895
6,35,U,3,1,3287
6,36,O,2,0,896
6,37,B,4,0,952
6,38,S,4,1,2888
6,39,U,0,1,2048
